,INSEE_COM,E24_Libellé_département,E24_Inscrits,E24_Votants,E24_Abstentions,E24_Exprimés,E24_Blancs,E24_Nuls,E24_Voix_1,E24_Voix_2,E24_ZEMMOUR,E24_LFI,E24_RN,E24_EELV,E24_Voix_7,E24_Voix_8,E24_Voix_9,E24_Voix_10,E24_LREM,E24_Voix_12,E24_Voix_13,E24_Voix_14,E24_Voix_15,E24_Voix_16,E24_Voix_17,E24_LR,E24_Voix_19,E24_Voix_20,E24_Voix_21,E24_Voix_22,E24_Voix_23,E24_Voix_24,E24_Voix_25,E24_Voix_26,E24_PSPP,E24_Voix_28,E24_Voix_29,E24_Voix_30,E24_Voix_31,E24_Voix_32,E24_PCF,E24_Voix_34,E24_Voix_35,E24_Voix_36,E24_Voix_37,E24_Voix_38,E24_Voix_1_ratio,E24_Voix_2_ratio,E24_ZEMMOUR_ratio,E24_LFI_ratio,E24_RN_ratio,E24_EELV_ratio,E24_Voix_7_ratio,E24_Voix_8_ratio,E24_Voix_9_ratio,E24_Voix_10_ratio,E24_LREM_ratio,E24_Voix_12_ratio,E24_Voix_13_ratio,E24_Voix_14_ratio,E24_Voix_15_ratio,E24_Voix_16_ratio,E24_Voix_17_ratio,E24_LR_ratio,E24_Voix_19_ratio,E24_Voix_20_ratio,E24_Voix_21_ratio,E24_Voix_22_ratio,E24_Voix_23_ratio,E24_Voix_24_ratio,E24_Voix_25_ratio,E24_Voix_26_ratio,E24_PSPP_ratio,E24_Voix_28_ratio,E24_Voix_29_ratio,E24_Voix_30_ratio,E24_Voix_31_ratio,E24_Voix_32_ratio,E24_PCF_ratio,E24_Voix_34_ratio,E24_Voix_35_ratio,E24_Voix_36_ratio,E24_Voix_37_ratio,E24_Voix_38_ratio,E24_Abstentions_ratio,L24T1_Inscrits,L24T1_Votants,L24T1_Abstentions,L24T1_Exprimés,L24T1_Blancs,L24T1_Nuls,L24T1_COM,L24T1_DIV,L24T1_DSV,L24T1_DVC,L24T1_DVD,L24T1_DVG,L24T1_ECO,L24T1_ENS,L24T1_EXD,L24T1_EXG,L24T1_FI,L24T1_HOR,L24T1_LR,L24T1_RDG,L24T1_REC,L24T1_REG,L24T1_RN,L24T1_SOC,L24T1_UDI,L24T1_UG,L24T1_UXD,L24T1_VEC,L24T1_COM_ratio,L24T1_DIV_ratio,L24T1_DSV_ratio,L24T1_DVC_ratio,L24T1_DVD_ratio,L24T1_DVG_ratio,L24T1_ECO_ratio,L24T1_ENS_ratio,L24T1_EXD_ratio,L24T1_EXG_ratio,L24T1_FI_ratio,L24T1_HOR_ratio,L24T1_LR_ratio,L24T1_RDG_ratio,L24T1_REC_ratio,L24T1_REG_ratio,L24T1_RN_ratio,L24T1_SOC_ratio,L24T1_UDI_ratio,L24T1_UG_ratio,L24T1_UXD_ratio,L24T1_VEC_ratio,L24T1_Abstentions_ratio,POP_Pop_leg,POP_Total,DIP_BAC_+_2,DIP_BAC_+_3_ou_4,DIP_BAC_+_5,"DIP_BAC,_brevet_pro_ou_équiv",DIP_Brevet_des_collèges,DIP_CAP-BEP_ou_équiv,DIP_Sans_diplôme_ou_CEP,DIP_Total,DIP_BAC_+_2_ratio,DIP_BAC_+_3_ou_4_ratio,DIP_BAC_+_5_ratio,"DIP_BAC,_brevet_pro_ou_équiv_ratio",DIP_Brevet_des_collèges_ratio,DIP_CAP-BEP_ou_équiv_ratio,DIP_Sans_diplôme_ou_CEP_ratio,CHO_Chôm_15-24_ans,CHO_Chôm_25-54_ans,CHO_Chôm_55-64_ans,CHO_Total,CHO_Chôm_15-24_ans_ratio,CHO_Chôm_25-54_ans_ratio,CHO_Chôm_55-64_ans_ratio
237,52305,Haute-Marne,430,223,207,216,2,5,0,0,7,1,122,1,0,8,0,0,20,0,0,2,0,0,0,19,2,0,0,0,0,0,0,0,25,0,7,0,1,0,0,0,1,0,0,0,0.0,0.0,1.627906976744186,0.23255813953488372,28.37209302325581,0.23255813953488372,0.0,1.8604651162790697,0.0,0.0,4.651162790697675,0.0,0.0,0.46511627906976744,0.0,0.0,0.0,4.4186046511627906,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.813953488372093,0.0,1.627906976744186,0.0,0.23255813953488372,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,48.13953488372093,432,279,153,264,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.046296296296296,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,37.96296296296296,0.0,0.0,7.638888888888889,0.0,0.0,35.41666666666667,566,566,38,27,10,69,22,139,83,388,9.793814432989691,6.958762886597938,2.5773195876288657,17.783505154639176,5.670103092783505,35.824742268041234,21.391752577319586,6.04,9.07,0.99,16.099999999999998,37.51552795031056,56.33540372670809,6.149068322981368
238,52306,Haute-Marne,336,162,174,154,5,3,0,0,7,0,97,1,0,3,0,0,8,0,0,1,5,0,0,20,0,0,0,0,0,0,0,0,7,0,4,0,0,0,1,0,0,0,0,0,0.0,0.0,2.083333333333333,0.0,28.869047619047617,0.2976190476190476,0.0,0.8928571428571428,0.0,0.0,2.380952380952381,0.0,0.0,0.2976190476190476,1.488095238095238,0.0,0.0,5.952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,1.1904761904761905,0.0,0.0,0.0,0.2976190476190476,0.0,0.0,0.0,0.0,0.0,51.78571428571429,333,209,124,200,5,4,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16.216216216216218,0.0,0.0,0.0,0.0,1.2012012012012012,0.0,0.0,0.0,0.0,0.0,0.0,36.93693693693694,0.0,0.0,5.7057057057057055,0.0,0.0,37.23723723723724,463,463,26,5,5,48,20,119,126,349,7.4498567335243555,1.4326647564469914,1.4326647564469914,13.753581661891118,5.730659025787966,34.097421203438394,36.10315186246418,1.11,9.14,2.98,13.23,8.390022675736962,69.0854119425548,22.52456538170824
239,52307,Haute-Marne,166,111,55,103,5,3,0,0,1,4,43,4,0,0,0,0,10,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,16,0,9,0,0,0,4,0,1,0,0,0,0.0,0.0,0.6024096385542169,2.4096385542168677,25.903614457831324,2.4096385542168677,0.0,0.0,0.0,0.0,6.024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,5.421686746987952,0.6024096385542169,0.0,0.0,0.0,0.0,0.6024096385542169,0.0,0.0,9.63855421686747,0.0,5.421686746987952,0.0,0.0,0.0,2.4096385542168677,0.0,0.6024096385542169,0.0,0.0,0.0,33.13253012048193,166,128,38,120,5,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,31.0,0.0,0.0,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,20.481927710843372,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,30.72289156626506,0.0,0.0,18.67469879518072,0.0,0.0,22.89156626506024,220,220,21,15,9,30,3,48,34,160,13.125,9.375,5.625,18.75,1.875,30.0,21.25,1.01,2.03,0.0,3.04,33.223684210526315,66.77631578947367,0.0
240,52308,Haute-Marne,325,167,158,162,2,3,0,0,6,8,106,2,0,1,0,0,17,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,5,0,8,0,0,0,0,0,2,0,0,0,0.0,0.0,1.8461538461538463,2.4615384615384617,32.61538461538461,0.6153846153846154,0.0,0.3076923076923077,0.0,0.0,5.230769230769231,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,1.5384615384615385,0.0,2.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,48.61538461538461,320,207,113,202,3,2,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,4.0625,0.0,0.0,35.3125,403,403,23,14,5,51,29,109,91,322,7.142857142857142,4.3478260869565215,1.5527950310559007,15.838509316770185,9.006211180124224,33.85093167701863,28.26086956521739,3.96,16.84,1.97,22.77,17.391304347826086,73.95696091348265,8.65173473869126
241,52310,Haute-Marne,93,59,34,56,1,2,0,0,4,1,25,4,0,1,0,0,3,0,0,0,2,0,0,9,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,4.301075268817205,1.0752688172043012,26.881720430107524,4.301075268817205,0.0,1.0752688172043012,0.0,0.0,3.225806451612903,0.0,0.0,0.0,2.1505376344086025,0.0,0.0,9.67741935483871,1.0752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.301075268817205,0.0,1.0752688172043012,0.0,0.0,0.0,0.0,0.0,1.0752688172043012,0.0,0.0,0.0,36.55913978494624,93,68,25,68,0,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.40860215053764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.182795698924732,0.0,0.0,7.526881720430108,0.0,0.0,26.881720430107524,102,102,13,4,2,17,4,17,24,81,16.049382716049383,4.938271604938271,2.4691358024691357,20.98765432098765,4.938271604938271,20.98765432098765,29.629629629629626,2.0,3.0,1.0,6.0,33.33333333333333,50.0,16.666666666666664
242,52311,Haute-Marne,173,110,63,104,3,3,0,0,3,8,50,5,0,4,0,0,9,0,0,0,0,0,0,6,1,0,0,0,0,3,0,0,6,0,4,0,0,0,4,0,1,0,0,0,0.0,0.0,1.7341040462427744,4.624277456647398,28.901734104046245,2.8901734104046244,0.0,2.312138728323699,0.0,0.0,5.202312138728324,0.0,0.0,0.0,0.0,0.0,0.0,3.4682080924855487,0.5780346820809248,0.0,0.0,0.0,0.0,1.7341040462427744,0.0,0.0,3.4682080924855487,0.0,2.312138728323699,0.0,0.0,0.0,2.312138728323699,0.0,0.5780346820809248,0.0,0.0,0.0,36.41618497109826,173,116,57,113,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.294797687861271,0.0,1.7341040462427744,0.0,0.0,0.0,0.0,0.0,0.0,40.46242774566474,0.0,0.0,9.826589595375722,0.0,0.0,32.947976878612714,229,229,12,5,4,34,12,58,62,187,6.417112299465241,2.6737967914438503,2.13903743315508,18.181818181818183,6.417112299465241,31.016042780748666,33.155080213903744,2.01,7.08,1.99,11.08,18.140794223826713,63.898916967509024,17.96028880866426
243,52312,Haute-Marne,48,32,16,26,5,1,0,0,2,1,8,2,0,0,0,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,4.166666666666666,2.083333333333333,16.666666666666664,4.166666666666666,0.0,0.0,0.0,0.0,10.416666666666668,0.0,0.0,2.083333333333333,0.0,0.0,0.0,2.083333333333333,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,48,36,12,34,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333336,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,27.083333333333332,0.0,0.0,20.833333333333336,0.0,0.0,25.0,59,59,4,2,0,8,2,10,8,34,11.76470588235294,5.88235294117647,0.0,23.52941176470588,5.88235294117647,29.411764705882355,23.52941176470588,2.0,3.0,1.0,6.0,33.33333333333333,50.0,16.666666666666664
244,52313,Haute-Marne,102,62,40,59,1,2,0,0,1,0,13,3,0,1,0,0,12,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,1,0,0,0,0.0,0.0,0.9803921568627451,0.0,12.745098039215685,2.941176470588235,0.0,0.9803921568627451,0.0,0.0,11.76470588235294,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,14.705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,4.901960784313726,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,0.0,39.21568627450981,102,85,17,81,2,2,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9607843137255,0.0,0.0,0.0,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,20.588235294117645,0.0,0.0,3.9215686274509802,0.0,0.0,16.666666666666664,140,140,10,13,7,22,12,31,24,119,8.403361344537815,10.92436974789916,5.88235294117647,18.487394957983195,10.084033613445378,26.05042016806723,20.168067226890756,0.99,2.96,0.99,4.94,20.04048582995951,59.91902834008097,20.04048582995951
245,52315,Haute-Marne,234,153,81,149,1,3,0,0,8,4,63,2,0,12,0,0,15,0,1,1,1,0,0,15,0,0,0,1,0,2,0,0,18,0,3,0,0,0,3,0,0,0,0,0,0.0,0.0,3.418803418803419,1.7094017094017095,26.923076923076923,0.8547008547008548,0.0,5.128205128205128,0.0,0.0,6.41025641025641,0.0,0.4273504273504274,0.4273504273504274,0.4273504273504274,0.0,0.0,6.41025641025641,0.0,0.0,0.0,0.4273504273504274,0.0,0.8547008547008548,0.0,0.0,7.6923076923076925,0.0,1.282051282051282,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,34.61538461538461,234,186,48,175,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.367521367521366,0.0,0.8547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,34.18803418803419,0.0,0.0,18.37606837606838,0.0,0.0,20.51282051282051,346,346,25,23,15,45,19,62,47,236,10.59322033898305,9.745762711864407,6.3559322033898304,19.06779661016949,8.050847457627118,26.27118644067797,19.915254237288135,0.0,6.14,1.01,7.15,0.0,85.87412587412587,14.125874125874125
246,52316,Haute-Marne,47,33,14,32,0,1,0,0,1,5,11,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,4,0,1,0,0,0,0.0,0.0,2.127659574468085,10.638297872340425,23.404255319148938,4.25531914893617,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.638297872340425,0.0,2.127659574468085,0.0,0.0,0.0,8.51063829787234,0.0,2.127659574468085,0.0,0.0,0.0,29.78723404255319,47,40,7,37,3,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53191489361702,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,25.53191489361702,0.0,0.0,25.53191489361702,0.0,0.0,14.893617021276595,72,72,6,4,2,11,3,11,6,43,13.953488372093023,9.30232558139535,4.651162790697675,25.581395348837212,6.976744186046512,25.581395348837212,13.953488372093023,0.0,4.31,0.0,4.31,0.0,100.0,0.0
247,52318,Haute-Marne,197,101,96,99,1,1,0,0,6,4,44,1,0,2,0,0,7,0,2,0,1,0,0,12,4,0,0,0,0,1,0,0,8,0,3,0,0,0,4,0,0,0,0,0,0.0,0.0,3.0456852791878175,2.030456852791878,22.33502538071066,0.5076142131979695,0.0,1.015228426395939,0.0,0.0,3.5532994923857872,0.0,1.015228426395939,0.0,0.5076142131979695,0.0,0.0,6.091370558375635,2.030456852791878,0.0,0.0,0.0,0.0,0.5076142131979695,0.0,0.0,4.060913705583756,0.0,1.5228426395939088,0.0,0.0,0.0,2.030456852791878,0.0,0.0,0.0,0.0,0.0,48.73096446700508,192,115,77,111,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,1.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,30.729166666666668,0.0,0.0,9.375,0.0,0.0,40.10416666666667,252,252,16,4,7,33,20,49,85,214,7.476635514018691,1.8691588785046727,3.2710280373831773,15.42056074766355,9.345794392523365,22.897196261682243,39.719626168224295,1.99,7.97,1.0,10.96,18.15693430656934,72.71897810218977,9.124087591240876
248,52319,Haute-Marne,68,46,22,46,0,0,0,0,3,2,25,2,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,4.411764705882353,2.941176470588235,36.76470588235294,2.941176470588235,0.0,2.941176470588235,0.0,0.0,4.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352941176470589,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35294117647059,69,52,17,49,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.246376811594203,0.0,2.898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,47.82608695652174,0.0,0.0,13.043478260869565,0.0,0.0,24.637681159420293,68,68,1,3,0,7,7,24,13,55,1.8181818181818181,5.454545454545454,0.0,12.727272727272727,12.727272727272727,43.63636363636363,23.636363636363637,0.0,1.06,0.0,1.06,0.0,100.0,0.0
249,52320,Haute-Marne,92,46,46,41,0,5,0,0,2,0,24,0,0,0,0,0,4,0,0,0,1,0,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1739130434782608,0.0,26.08695652173913,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,1.0869565217391304,0.0,0.0,3.260869565217391,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,3.260869565217391,0.0,3.260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,91,57,34,56,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56043956043956,0.0,0.0,7.6923076923076925,0.0,0.0,37.362637362637365,93,93,4,0,0,14,6,23,38,85,4.705882352941177,0.0,0.0,16.470588235294116,7.0588235294117645,27.058823529411764,44.70588235294118,3.83,2.88,0.0,6.71,57.07898658718331,42.92101341281669,0.0
250,52321,Haute-Marne,141,81,60,76,2,3,0,0,7,0,40,0,0,1,0,0,11,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0.0,0.0,4.964539007092199,0.0,28.368794326241137,0.0,0.0,0.7092198581560284,0.0,0.0,7.801418439716312,0.0,0.0,0.0,2.127659574468085,0.0,0.0,2.8368794326241136,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7092198581560284,0.0,4.964539007092199,0.0,0.0,0.0,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,42.5531914893617,140,103,37,100,3,0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.142857142857142,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,49.28571428571429,0.0,0.0,3.571428571428571,0.0,0.0,26.42857142857143,183,183,7,3,0,19,9,53,53,144,4.861111111111112,2.083333333333333,0.0,13.194444444444445,6.25,36.80555555555556,36.80555555555556,1.02,7.12,2.03,10.17,10.029498525073747,70.00983284169125,19.960668633235006
251,52322,Haute-Marne,123,80,43,72,5,3,0,0,3,1,34,3,0,4,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,3,0,2,0,0,0,2,0,1,0,0,0,0.0,0.0,2.4390243902439024,0.8130081300813009,27.64227642276423,2.4390243902439024,0.0,3.2520325203252036,0.0,0.0,7.317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,7.317073170731707,0.0,0.0,0.0,0.0,0.0,0.8130081300813009,0.0,0.0,2.4390243902439024,0.0,1.6260162601626018,0.0,0.0,0.0,1.6260162601626018,0.0,0.8130081300813009,0.0,0.0,0.0,34.959349593495936,123,88,35,84,4,0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,21.951219512195124,0.0,0.0,0.0,0.0,0.8130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,36.58536585365854,0.0,0.0,8.94308943089431,0.0,0.0,28.455284552845526,137,137,10,7,1,20,4,33,29,104,9.615384615384617,6.730769230769231,0.9615384615384616,19.230769230769234,3.8461538461538463,31.73076923076923,27.884615384615387,0.0,1.0,0.0,1.0,0.0,100.0,0.0
252,52325,Haute-Marne,99,63,36,60,2,1,0,0,4,6,18,3,0,2,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,4.040404040404041,6.0606060606060606,18.181818181818183,3.0303030303030303,0.0,2.0202020202020203,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040404040404041,0.0,1.0101010101010102,0.0,0.0,0.0,1.0101010101010102,0.0,1.0101010101010102,0.0,0.0,0.0,36.36363636363637,98,73,25,67,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.489795918367346,0.0,1.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,29.591836734693878,0.0,0.0,13.26530612244898,0.0,0.0,25.510204081632654,123,123,14,4,7,17,2,21,23,88,15.909090909090908,4.545454545454546,7.954545454545454,19.318181818181817,2.272727272727273,23.863636363636363,26.136363636363637,0.0,3.03,0.0,3.03,0.0,100.0,0.0
253,52326,Haute-Marne,34,19,15,19,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.88235294117647,0.0,44.11764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11764705882353,34,23,11,23,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.76470588235294,0.0,0.0,0.0,0.0,0.0,32.35294117647059,39,39,0,0,2,6,3,10,15,36,0.0,0.0,5.555555555555555,16.666666666666664,8.333333333333332,27.77777777777778,41.66666666666667,0.0,1.11,0.0,1.11,0.0,100.0,0.0
254,52327,Haute-Marne,354,226,128,219,2,5,0,0,13,6,119,1,0,7,0,0,23,0,0,1,2,0,0,15,0,0,0,0,0,2,0,0,14,0,7,0,0,0,7,0,2,0,0,0,0.0,0.0,3.672316384180791,1.694915254237288,33.61581920903955,0.2824858757062147,0.0,1.977401129943503,0.0,0.0,6.497175141242938,0.0,0.0,0.2824858757062147,0.5649717514124294,0.0,0.0,4.23728813559322,0.0,0.0,0.0,0.0,0.0,0.5649717514124294,0.0,0.0,3.954802259887006,0.0,1.977401129943503,0.0,0.0,0.0,1.977401129943503,0.0,0.5649717514124294,0.0,0.0,0.0,36.15819209039548,356,260,96,258,2,0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.06741573033708,0.0,0.0,0.0,0.0,1.4044943820224718,0.0,0.0,0.0,0.0,0.0,0.0,44.10112359550562,0.0,0.0,5.8988764044943816,0.0,0.0,26.96629213483146,465,465,34,13,9,53,23,131,85,348,9.770114942528735,3.7356321839080464,2.586206896551724,15.229885057471265,6.609195402298851,37.64367816091954,24.42528735632184,6.0,13.0,3.0,22.0,27.27272727272727,59.09090909090909,13.636363636363635
255,52328,Haute-Marne,34,24,10,24,0,0,0,0,2,0,9,1,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0.0,0.0,5.88235294117647,0.0,26.47058823529412,2.941176470588235,0.0,2.941176470588235,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.823529411764707,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,2.941176470588235,0.0,0.0,0.0,29.411764705882355,34,29,5,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882355,0.0,0.0,29.411764705882355,0.0,0.0,14.705882352941178,36,36,0,3,0,6,5,8,11,33,0.0,9.090909090909092,0.0,18.181818181818183,15.151515151515152,24.242424242424242,33.33333333333333,0.97,1.94,0.0,2.91,33.33333333333333,66.66666666666666,0.0
